Temperature,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,ZT
450,47.0,52.0,5.0,50.978750000000005,1.02125,52.0,65.0,90.0,25.0,84.89375000000001,5.10625,90.0,107.8682,127.6,19.731799999999993,123.07750874999999,4.52249125,127.6,429.75,1234.93,805.1800000000001,618.2432375000001,112.12534703124999,722.66,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,145.0,7.0,138.54500000000002,0.545,138.0,1.78,2.1,0.32000000000000006,2.0293625,0.07063750000000006,2.1,1.0,2.0,1.0,1.99375,0.012421875000000087,2.0,0.0,4.0,4.0,2.985,1.0150000000000001,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,0.0,1.0,1.0,0.00625,0.012421874999999999,0.0,0.0,5.0,5.0,2.9775,1.0147187500000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.98375,1.008546875,2.0,16.33,34.7633333333,18.4333333333,33.895635416649995,0.8676979166500001,34.7633333333,0.0,0.464,0.464,0.232,0.23200000000000004,0.464,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,147.01999999999998,5.954750000000001,152.0,0.160095848684455
500,47.0,52.0,5.0,50.978750000000005,1.02125,52.0,65.0,90.0,25.0,84.89375000000001,5.10625,90.0,107.8682,127.6,19.731799999999993,123.07750874999999,4.52249125,127.6,429.75,1234.93,805.1800000000001,618.2432375000001,112.12534703124999,722.66,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,145.0,7.0,138.54500000000002,0.545,138.0,1.78,2.1,0.32000000000000006,2.0293625,0.07063750000000006,2.1,1.0,2.0,1.0,1.99375,0.012421875000000087,2.0,0.0,4.0,4.0,2.985,1.0150000000000001,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,0.0,1.0,1.0,0.00625,0.012421874999999999,0.0,0.0,5.0,5.0,2.9775,1.0147187500000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.98375,1.008546875,2.0,16.33,34.7633333333,18.4333333333,33.895635416649995,0.8676979166500001,34.7633333333,0.0,0.464,0.464,0.232,0.23200000000000004,0.464,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,147.01999999999998,5.954750000000001,152.0,0.1946181846019128
550,47.0,52.0,5.0,50.978750000000005,1.02125,52.0,65.0,90.0,25.0,84.89375000000001,5.10625,90.0,107.8682,127.6,19.731799999999993,123.07750874999999,4.52249125,127.6,429.75,1234.93,805.1800000000001,618.2432375000001,112.12534703124999,722.66,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,145.0,7.0,138.54500000000002,0.545,138.0,1.78,2.1,0.32000000000000006,2.0293625,0.07063750000000006,2.1,1.0,2.0,1.0,1.99375,0.012421875000000087,2.0,0.0,4.0,4.0,2.985,1.0150000000000001,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,0.0,1.0,1.0,0.00625,0.012421874999999999,0.0,0.0,5.0,5.0,2.9775,1.0147187500000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.98375,1.008546875,2.0,16.33,34.7633333333,18.4333333333,33.895635416649995,0.8676979166500001,34.7633333333,0.0,0.464,0.464,0.232,0.23200000000000004,0.464,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,147.01999999999998,5.954750000000001,152.0,0.237126283246567
600,47.0,52.0,5.0,50.978750000000005,1.02125,52.0,65.0,90.0,25.0,84.89375000000001,5.10625,90.0,107.8682,127.6,19.731799999999993,123.07750874999999,4.52249125,127.6,429.75,1234.93,805.1800000000001,618.2432375000001,112.12534703124999,722.66,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,145.0,7.0,138.54500000000002,0.545,138.0,1.78,2.1,0.32000000000000006,2.0293625,0.07063750000000006,2.1,1.0,2.0,1.0,1.99375,0.012421875000000087,2.0,0.0,4.0,4.0,2.985,1.0150000000000001,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,0.0,1.0,1.0,0.00625,0.012421874999999999,0.0,0.0,5.0,5.0,2.9775,1.0147187500000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.98375,1.008546875,2.0,16.33,34.7633333333,18.4333333333,33.895635416649995,0.8676979166500001,34.7633333333,0.0,0.464,0.464,0.232,0.23200000000000004,0.464,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,147.01999999999998,5.954750000000001,152.0,0.2870751189138816
650,47.0,52.0,5.0,50.978750000000005,1.02125,52.0,65.0,90.0,25.0,84.89375000000001,5.10625,90.0,107.8682,127.6,19.731799999999993,123.07750874999999,4.52249125,127.6,429.75,1234.93,805.1800000000001,618.2432375000001,112.12534703124999,722.66,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,145.0,7.0,138.54500000000002,0.545,138.0,1.78,2.1,0.32000000000000006,2.0293625,0.07063750000000006,2.1,1.0,2.0,1.0,1.99375,0.012421875000000087,2.0,0.0,4.0,4.0,2.985,1.0150000000000001,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,0.0,1.0,1.0,0.00625,0.012421874999999999,0.0,0.0,5.0,5.0,2.9775,1.0147187500000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.98375,1.008546875,2.0,16.33,34.7633333333,18.4333333333,33.895635416649995,0.8676979166500001,34.7633333333,0.0,0.464,0.464,0.232,0.23200000000000004,0.464,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,147.01999999999998,5.954750000000001,152.0,0.3426424471610604
700,47.0,52.0,5.0,50.978750000000005,1.02125,52.0,65.0,90.0,25.0,84.89375000000001,5.10625,90.0,107.8682,127.6,19.731799999999993,123.07750874999999,4.52249125,127.6,429.75,1234.93,805.1800000000001,618.2432375000001,112.12534703124999,722.66,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,145.0,7.0,138.54500000000002,0.545,138.0,1.78,2.1,0.32000000000000006,2.0293625,0.07063750000000006,2.1,1.0,2.0,1.0,1.99375,0.012421875000000087,2.0,0.0,4.0,4.0,2.985,1.0150000000000001,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,0.0,1.0,1.0,0.00625,0.012421874999999999,0.0,0.0,5.0,5.0,2.9775,1.0147187500000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.98375,1.008546875,2.0,16.33,34.7633333333,18.4333333333,33.895635416649995,0.8676979166500001,34.7633333333,0.0,0.464,0.464,0.232,0.23200000000000004,0.464,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,147.01999999999998,5.954750000000001,152.0,0.4034926972970361
750,47.0,52.0,5.0,50.978750000000005,1.02125,52.0,65.0,90.0,25.0,84.89375000000001,5.10625,90.0,107.8682,127.6,19.731799999999993,123.07750874999999,4.52249125,127.6,429.75,1234.93,805.1800000000001,618.2432375000001,112.12534703124999,722.66,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,5.0,5.0,0.0,5.0,0.0,5.0,138.0,145.0,7.0,138.54500000000002,0.545,138.0,1.78,2.1,0.32000000000000006,2.0293625,0.07063750000000006,2.1,1.0,2.0,1.0,1.99375,0.012421875000000087,2.0,0.0,4.0,4.0,2.985,1.0150000000000001,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,5.0,14.978750000000002,1.02125,16.0,0.0,1.0,1.0,0.00625,0.012421874999999999,0.0,0.0,5.0,5.0,2.9775,1.0147187500000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.98375,1.008546875,2.0,16.33,34.7633333333,18.4333333333,33.895635416649995,0.8676979166500001,34.7633333333,0.0,0.464,0.464,0.232,0.23200000000000004,0.464,0.0,0.0,0.0,0.0,0.0,0.0,139.0,225.0,86.0,147.01999999999998,5.954750000000001,152.0,0.475786928028523
300,52.0,82.0,30.0,66.99150000000002,14.984500000000002,82.0,39.0,96.0,57.0,85.47900000000001,4.563000000000001,81.0,126.90447,207.2,80.29552999999999,167.363419645,39.768288355,207.2,386.85,1092.0,705.15,660.9510550000001,62.13908027499999,600.61,3.0,17.0,14.0,14.992500000000001,1.0145000000000002,14.0,5.0,6.0,1.0,5.500000000000001,0.5000000000000001,6.0,138.0,187.0,49.0,142.04450000000003,4.0375000000000005,146.0,1.26,2.66,1.4000000000000001,2.215890000000001,0.11699054999999998,2.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0015000000000005,1.0055000000000003,2.0,0.0,10.0,10.0,9.990000000000002,0.019979999999998017,10.0,0.0,14.0,14.0,7.000000000000001,7.000000000000001,14.0,16.0,28.0,12.0,21.991500000000002,5.9964830000000005,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,28.11,43.015,14.905000000000001,31.47155749998345,3.3548343849834823,28.11,0.0,1.062,1.062,0.23409300000000002,0.23409300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.19200000000004,36.80800000000001,225.0,0.2611348364551771
350,52.0,82.0,30.0,66.99150000000002,14.984500000000002,82.0,39.0,96.0,57.0,85.47900000000001,4.563000000000001,81.0,126.90447,207.2,80.29552999999999,167.363419645,39.768288355,207.2,386.85,1092.0,705.15,660.9510550000001,62.13908027499999,600.61,3.0,17.0,14.0,14.992500000000001,1.0145000000000002,14.0,5.0,6.0,1.0,5.500000000000001,0.5000000000000001,6.0,138.0,187.0,49.0,142.04450000000003,4.0375000000000005,146.0,1.26,2.66,1.4000000000000001,2.215890000000001,0.11699054999999998,2.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0015000000000005,1.0055000000000003,2.0,0.0,10.0,10.0,9.990000000000002,0.019979999999998017,10.0,0.0,14.0,14.0,7.000000000000001,7.000000000000001,14.0,16.0,28.0,12.0,21.991500000000002,5.9964830000000005,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,28.11,43.015,14.905000000000001,31.47155749998345,3.3548343849834823,28.11,0.0,1.062,1.062,0.23409300000000002,0.23409300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.19200000000004,36.80800000000001,225.0,0.3515431269156125
400,52.0,82.0,30.0,66.99150000000002,14.984500000000002,82.0,39.0,96.0,57.0,85.47900000000001,4.563000000000001,81.0,126.90447,207.2,80.29552999999999,167.363419645,39.768288355,207.2,386.85,1092.0,705.15,660.9510550000001,62.13908027499999,600.61,3.0,17.0,14.0,14.992500000000001,1.0145000000000002,14.0,5.0,6.0,1.0,5.500000000000001,0.5000000000000001,6.0,138.0,187.0,49.0,142.04450000000003,4.0375000000000005,146.0,1.26,2.66,1.4000000000000001,2.215890000000001,0.11699054999999998,2.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0015000000000005,1.0055000000000003,2.0,0.0,10.0,10.0,9.990000000000002,0.019979999999998017,10.0,0.0,14.0,14.0,7.000000000000001,7.000000000000001,14.0,16.0,28.0,12.0,21.991500000000002,5.9964830000000005,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,28.11,43.015,14.905000000000001,31.47155749998345,3.3548343849834823,28.11,0.0,1.062,1.062,0.23409300000000002,0.23409300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.19200000000004,36.80800000000001,225.0,0.4484786022022504
450,52.0,82.0,30.0,66.99150000000002,14.984500000000002,82.0,39.0,96.0,57.0,85.47900000000001,4.563000000000001,81.0,126.90447,207.2,80.29552999999999,167.363419645,39.768288355,207.2,386.85,1092.0,705.15,660.9510550000001,62.13908027499999,600.61,3.0,17.0,14.0,14.992500000000001,1.0145000000000002,14.0,5.0,6.0,1.0,5.500000000000001,0.5000000000000001,6.0,138.0,187.0,49.0,142.04450000000003,4.0375000000000005,146.0,1.26,2.66,1.4000000000000001,2.215890000000001,0.11699054999999998,2.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0015000000000005,1.0055000000000003,2.0,0.0,10.0,10.0,9.990000000000002,0.019979999999998017,10.0,0.0,14.0,14.0,7.000000000000001,7.000000000000001,14.0,16.0,28.0,12.0,21.991500000000002,5.9964830000000005,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,28.11,43.015,14.905000000000001,31.47155749998345,3.3548343849834823,28.11,0.0,1.062,1.062,0.23409300000000002,0.23409300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.19200000000004,36.80800000000001,225.0,0.553432052179817
500,52.0,82.0,30.0,66.99150000000002,14.984500000000002,82.0,39.0,96.0,57.0,85.47900000000001,4.563000000000001,81.0,126.90447,207.2,80.29552999999999,167.363419645,39.768288355,207.2,386.85,1092.0,705.15,660.9510550000001,62.13908027499999,600.61,3.0,17.0,14.0,14.992500000000001,1.0145000000000002,14.0,5.0,6.0,1.0,5.500000000000001,0.5000000000000001,6.0,138.0,187.0,49.0,142.04450000000003,4.0375000000000005,146.0,1.26,2.66,1.4000000000000001,2.215890000000001,0.11699054999999998,2.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0015000000000005,1.0055000000000003,2.0,0.0,10.0,10.0,9.990000000000002,0.019979999999998017,10.0,0.0,14.0,14.0,7.000000000000001,7.000000000000001,14.0,16.0,28.0,12.0,21.991500000000002,5.9964830000000005,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,28.11,43.015,14.905000000000001,31.47155749998345,3.3548343849834823,28.11,0.0,1.062,1.062,0.23409300000000002,0.23409300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.19200000000004,36.80800000000001,225.0,0.6387341227251203
550,52.0,82.0,30.0,66.99150000000002,14.984500000000002,82.0,39.0,96.0,57.0,85.47900000000001,4.563000000000001,81.0,126.90447,207.2,80.29552999999999,167.363419645,39.768288355,207.2,386.85,1092.0,705.15,660.9510550000001,62.13908027499999,600.61,3.0,17.0,14.0,14.992500000000001,1.0145000000000002,14.0,5.0,6.0,1.0,5.500000000000001,0.5000000000000001,6.0,138.0,187.0,49.0,142.04450000000003,4.0375000000000005,146.0,1.26,2.66,1.4000000000000001,2.215890000000001,0.11699054999999998,2.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0015000000000005,1.0055000000000003,2.0,0.0,10.0,10.0,9.990000000000002,0.019979999999998017,10.0,0.0,14.0,14.0,7.000000000000001,7.000000000000001,14.0,16.0,28.0,12.0,21.991500000000002,5.9964830000000005,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,28.11,43.015,14.905000000000001,31.47155749998345,3.3548343849834823,28.11,0.0,1.062,1.062,0.23409300000000002,0.23409300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.19200000000004,36.80800000000001,225.0,0.6664303582918684
600,52.0,82.0,30.0,66.99150000000002,14.984500000000002,82.0,39.0,96.0,57.0,85.47900000000001,4.563000000000001,81.0,126.90447,207.2,80.29552999999999,167.363419645,39.768288355,207.2,386.85,1092.0,705.15,660.9510550000001,62.13908027499999,600.61,3.0,17.0,14.0,14.992500000000001,1.0145000000000002,14.0,5.0,6.0,1.0,5.500000000000001,0.5000000000000001,6.0,138.0,187.0,49.0,142.04450000000003,4.0375000000000005,146.0,1.26,2.66,1.4000000000000001,2.215890000000001,0.11699054999999998,2.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.0015000000000005,1.0055000000000003,2.0,0.0,10.0,10.0,9.990000000000002,0.019979999999998017,10.0,0.0,14.0,14.0,7.000000000000001,7.000000000000001,14.0,16.0,28.0,12.0,21.991500000000002,5.9964830000000005,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.9925,1.0054850000000002,4.0,28.11,43.015,14.905000000000001,31.47155749998345,3.3548343849834823,28.11,0.0,1.062,1.062,0.23409300000000002,0.23409300000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.19200000000004,36.80800000000001,225.0,0.6498922498259355
350,52.0,82.0,30.0,67.001,14.999,82.0,81.0,96.0,15.0,85.506,4.505999999999999,81.0,126.90447,207.2,80.29552999999999,167.39930447,39.80069553,207.2,386.85,722.66,335.80999999999995,661.29919,61.23808837999998,600.61,14.0,17.0,3.0,15.001,1.0010000000000001,14.0,5.0,6.0,1.0,5.5,0.5,6.0,138.0,146.0,8.0,142.001,3.999,146.0,2.1,2.66,0.56,2.2155600000000004,0.11532888,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.001,1.0010000000000001,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.001,5.9990000000000006,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.999,1.0010000000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.999,1.0010000000000001,4.0,28.11,43.015,14.905000000000001,31.4449183333167,3.334918333316699,28.11,0.0,1.062,1.062,0.23259800000000003,0.232598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.412,36.588,225.0,0.236712359460018
400,52.0,82.0,30.0,67.001,14.999,82.0,81.0,96.0,15.0,85.506,4.505999999999999,81.0,126.90447,207.2,80.29552999999999,167.39930447,39.80069553,207.2,386.85,722.66,335.80999999999995,661.29919,61.23808837999998,600.61,14.0,17.0,3.0,15.001,1.0010000000000001,14.0,5.0,6.0,1.0,5.5,0.5,6.0,138.0,146.0,8.0,142.001,3.999,146.0,2.1,2.66,0.56,2.2155600000000004,0.11532888,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.001,1.0010000000000001,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.001,5.9990000000000006,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.999,1.0010000000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.999,1.0010000000000001,4.0,28.11,43.015,14.905000000000001,31.4449183333167,3.334918333316699,28.11,0.0,1.062,1.062,0.23259800000000003,0.232598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.412,36.588,225.0,0.3410988776641255
450,52.0,82.0,30.0,67.001,14.999,82.0,81.0,96.0,15.0,85.506,4.505999999999999,81.0,126.90447,207.2,80.29552999999999,167.39930447,39.80069553,207.2,386.85,722.66,335.80999999999995,661.29919,61.23808837999998,600.61,14.0,17.0,3.0,15.001,1.0010000000000001,14.0,5.0,6.0,1.0,5.5,0.5,6.0,138.0,146.0,8.0,142.001,3.999,146.0,2.1,2.66,0.56,2.2155600000000004,0.11532888,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.001,1.0010000000000001,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.001,5.9990000000000006,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.999,1.0010000000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.999,1.0010000000000001,4.0,28.11,43.015,14.905000000000001,31.4449183333167,3.334918333316699,28.11,0.0,1.062,1.062,0.23259800000000003,0.232598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.412,36.588,225.0,0.4670694628355226
500,52.0,82.0,30.0,67.001,14.999,82.0,81.0,96.0,15.0,85.506,4.505999999999999,81.0,126.90447,207.2,80.29552999999999,167.39930447,39.80069553,207.2,386.85,722.66,335.80999999999995,661.29919,61.23808837999998,600.61,14.0,17.0,3.0,15.001,1.0010000000000001,14.0,5.0,6.0,1.0,5.5,0.5,6.0,138.0,146.0,8.0,142.001,3.999,146.0,2.1,2.66,0.56,2.2155600000000004,0.11532888,2.33,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5.0,3.0,3.001,1.0010000000000001,2.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,14.0,16.0,28.0,12.0,22.001,5.9990000000000006,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.999,1.0010000000000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.999,1.0010000000000001,4.0,28.11,43.015,14.905000000000001,31.4449183333167,3.334918333316699,28.11,0.0,1.062,1.062,0.23259800000000003,0.232598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,225.0,161.0,188.412,36.588,225.0,0.6063078504537529
